x,y
kline emily joan emily acceptance emily wonderful kline excellent touching lovely beautiful offended just laugh,1
carey seriously subpar unfunny wondering laughing filler,0
bad just laughing plot summary spoilers couldnt just jump wooden brings cheesy plot,0
scary portrayal,1
worst waste disgusting convoluted dont freedom nope yeah nigel davenport guns random budget wrap wasted unimaginative unrealistic,0
jonathan kathy bates rupert everett lynne julie andrews just plot suffice oh barry gene minutes,1
stunning beauty superbly stunning stunning beautiful just,1
mutated darwin darwin dull dont expecting eccentric just paul bettany connelly brain just,0
ridiculous dont corny tossed,0
carol lovely beautifully delightful orson welles madeleine wonderful cloris cox,1
adventures stop brilliantly masterfully 5,1
1 joseph fiennes elizabeth olivier stunning just venice beautiful dropping powerful othello alright irons excellent irons underrated,1
les du youth beauty les du dollars beautiful,1
bad hour beer eaten sorry spoilers yourself dont plot just raptor,0
rented growing worse budget dont stop rent discount,1
just write predictable just scary laughable subpar youve previews youve plot,0
scarier,1
disjointed idiotic nonsense starring plot stupid throw robert wasted poorly worst worst sorry 1,0
clichés unrealistic celebration someones cheesy unrealistic unrealistic joke,0
boring unrealistic unwatchable cliché repetitive clichéd,0
just fart jokes just warning rita idiots dont fart jokes,1
worst bad bad bad bad bad awful boring adventures bad just annoying joke worst tedious incoherent laughed 80 minutes loving minutes worst worst,0
mean nigel alexander 5 boring,1
kinda boring kinda gross kinda horrible props just dont,0
minutes laugh dylan just excellent rotten fk,1
bgrade sequels joseph alex kelly david keith bad clown shotgun stop keith keith supported ably paul kelly annoying worse,0
predictable horrible dont cheaper chore dull,0
just excellent sublime just just luis please yourself,1
zombie just rental boring poorly miserably just brain wouldnt horrible zombie bad pathetic please,0
composer saying touching tale stages woven glover daniel wonderfully haunting,1
wasting bad dont bunch just,0
brain gotta ford plot james wouldnt bad just dont unwatchable just bored contrived just waste just dont effects 410,0
stop capturing just else effects beautiful effects minutes cheap just couldnt bad just please beautiful laughing effects bother,0
plot minutes minutes plain dont guess plot just ebay bad rooting fridge beer dont just beer hey oh,0
boring just laughed just offended rent,1
laugh hey jokes laugh u just buying,1
cheaper wonderful moody quiet,1
cheaper pile manure,0
dictator laughing,1
spoilers youve fritz langs youve fritz lang throw david 1 respective lang brings bleed union cut walter please,0
flick ok just mst3k plot just,0
silly just boring bad,0
just low shoot seconds impaled wires just dude bad wooden dude powerful shoot knocked seconds just yeah just hey dude laugh commercials dont bad eh bunch goofs guess,0
seymour cassel tour de just lame surf surf touching seymour cassel wonderful beautiful minutes 310 bad lame,0
robert montgomery finest june mrs smith montgomery lang dull witless ann montgomery montgomery roland winters joke taylor wealthy blyth admirer churchill churchill joke william starring jimmy cagney,0
dont jrs,1
imdb rating gratuitous former plot plot rating gory,0
rented gonna worse wouldnt stupid,1
worst worst rating bad scott couldnt stunk kathy waste,0
bad gotta just henry whatsoever flick,0
terrible disgusting ridiculous sat just boring poke,0
dont,0
just patekar dont,1
seriously figured pierre stupid emily brontes heights minutes pierre ok stunning,1
reviews influential york hour horrible reviews dollars low budget joseph shoot bored huppert excellent portraying incoherent just mrs impeccable beautifully orson welles,1
warned worst bad guess charms mean horrible thin plot wouldnt couldve seriously tripe silly low,0
stop stop gore,0
worst excruciatingly boring stupid,0
bad bad ass cut cut just hour appalling,0
zombie flick starring unforgettable bad zombies worst 1 dreadful zombie,0
dont touching bored scott scott charming geraldine terrific relationship de relationship charms,1
terrific portrayal judith portraying complaining blythe danner loving,1
throw threw ebay worst dumb dumb,0
directtovideo james christine taylor shelf grab scary plot directtovideo guess rent,1
screaming cut nobleman stop horribly dull wasted budget cushing beautiful just cushing corn worse appallingly flimsy just just laughable hey inane seconds ridiculously rushed,0
scares plot just dont bad idiots expecting mindless,0
renowned youth bad nonexistent terrible inept contrived ludicrous clichéd ridiculous minutes useless filler worst worst horrible uwe boll horrible worst,0
former ok throwing silly famed loyalty dont,1
outstanding patrick badly abrupt brings foster,1
czech czech boring sorry,0
rating bad partners utter bothered spoiling offended profanity softcore offensive nudity,0
boring hyped forwarding pile sht rating imdb aliens saying boring minutes boring aliens bad zombie dumb dumb plot bad minutes yourself plastic badly boring awake effects minutes crappy scare bad annoying rent dont bother crap 110 avoid,0
york robert mean spirited plot plot plot plot threw outstanding jokes bad just trash garbage min commercials rent yourself just redundant throw 1 robert couldnt garfield outstanding just couldnt lowbudget york san francisco,1
forties biography robert edward robert robert washington sergeant dont montgomery quintessential just edmund breakthrough gloria grahame celeste holm elia kazan grahame stanley william robert youngs barry,1
ok 1 gross bad yourself david braindead,0
snowman boyce aliens americas hey,1
logic holes just logic laughable eve sorry just unbelievable spoiler,0
just wonderful just stirring admired strength oh,1
york just guess just bergman cooper excellent just flick,1
champion bad effects popcorn,1
worst plot ridiculous just dumb unrealistic,0
lazy wouldnt laugh minutes just worse imdb dont,0
saying plot radha crawling guess plot beautiful beautiful just monsters mean radha summarize bothered bad just,1
plot wooden choppy just bad bad,0
friendship plot predictable plastic gotta just dont sorry dont monster,1
abe beautifully portrait affecting presenting meaningless paul aging stanley stanley martha paul portrays paul elegant bittersweet abe martha just cut stop,1
poignant beautifully minutes rogers beautiful,1
hustons someones write wonderful tenor frank just delicate portrayal conveys plot avoid just dublin 80 nuances,1
dont martha,1
parker joking fake parker joke rating mins,1
laugh unless tank laugh 1 contrast monster truck former annoying contrived waste portraying,0
miranda nudity plot dont peters bother else,0
fake rent knock,0
mean yeah mean bad underrated beauty magnificent dustin hoffman forgot just beautiful dustin hoffman katherine hepburn meryl streep fonda bergman meryl streep just henry relationship beautiful henry couldnt stop couldnt norma norma sally itll just,1
eating victoria lovely truck cheap excellent pathetic pathetic guts eat flimsy just pathetic rating just pathetically amateurish,0
edward anna jean shines,1
1920s ha ha oh rented starring guess,1
dont waste renting worst scared else gremlins scared plot wondering heck dont horrible,0
bad bad bad bad badi senseless bad,0
bad predictable contrived,0
alluring albert wellknown 20th william scott flynn dull flynn holes,0
dont dont extraordinary bergman von sydow warm touching bergman,1
hayao mature else sit loving powerful loving ponyo ponyo ponyo determination ponyo just please fujimoto ponyo bad honestly bad cgi effects cgi whatsoever ponyo honor,1
alex alex cedric hardwicke reunited rapport confusing effects louis barry sullivan operatic una dorothy douglas shearer walter,1
poorly mean musician alexander portrays budget alexander alexander disbelief just saying rushed just just,0
istanbul gentle istanbul istanbul istanbul istanbul serene yards istanbul istanbul asleep istanbul istanbul guess istanbul istanbul istanbul warmth bullets slit istanbul,1
dern bad dont laugh hysterically dont,1
shoot beautiful dont worse,1
paul wartime mean grizzled laurence oliviers conquest marcus,1
godawful macdonald just ok plot annoying holt just just oh contrived yourself,0
oh worse poorly ridiculous jean harlow beautiful laugh dont handsome,0
hayao ponyo innocence friendship ponyo ponyo plot spirited ponyo masterful balancing joys tale youthful ponyo,1
plot mess plot excellent spoilers cristina horribly betty spoilers edgar gore,1
mess friendship mature hey summary,0
jean peters peters excellent cheesy jacques jean peters louis dont debra paget jean peters debra paget,1
jokes lousy waste laughed bored surf worst avoid,0
minutes just ok bad dont dont,1
lawrence metropolis york pointless boring mary haines nanny dont mary idyllic mary,0
powerful blah masterful budget badly predictable unrealistic fat waste rubbish provides,0
reviews zero write meryl streep laugh scary just,1
crap helen appalling pizza,0
bad foster dont relationship foster stop unnecessary worse,0
growing jump west frontier reagan brutish james wealthy lifelong excellent west,1
shut douglas douglas fonda douglas lemmon james saying brilliantly,1
huston voight barbara hershey legendary excellent bad louis gossett jr excellent james just marries heck,1
fat unbelievable fat couldve unbelievable couldnt couldve figured granddaughter couldnt unbelievable fat unbelievable just paul suck horrible fat corny fat,1
harry les cliché guess dull pointless,0
