x,y
ruth bad swearing pointless barrel,0
custer custer custer custer olivia custer greenstreet custer custer greenstreet greenstreet errol flynn olivia custer,1
plain,1
horrible crap,0
bad,0
waste poorly,0
bad steaming horrible waste pile worse 0,0
bad,0
sucked,1
,1
,0
bad,0
rita rita rita,1
budget,1
fake,1
,1
waste crap,0
unoriginal,1
,1
bad bad bad bad,0
horrible waste plain ripoff worse fooled ripoff,0
,0
sucks,1
bad,0
cheesy 0,0
,1
laughable stupid bad bad bad poorly,0
ticked cheap,0
,1
budget plain awful bad dumb dumb bad waste,0
,1
sucks stupid garbage,0
,1
bad,1
bad bad,0
crappy bad,1
budget garbage bad,0
turbulent,1
ripoff lame,0
,1
bad awful awful awful awful awful awful garbage,0
,0
du,0
poorly gonna lame lame waste,0
rubber,0
bad worse,1
unimaginative waste,0
garbage waste,0
vomit,0
budget,1
bad bad,1
,1
,1
horrible horrible horrible horrible horrible horrible,0
bergen,1
horrible horrible costs,0
pointless poorly,0
horrible cardboard horrible mindless atrocious gaping holes nonsensical,0
turbulent turbulent,0
toilet excuse,0
,1
bad bad crap waste,0
budget bad boring,0
lame 90 poorly,0
otto novak novak cardboard,1
captures 90 stupid stupid bad,1
excuse,0
waste,0
plain unwatchable,0
,1
budget bad bad bad pathetic bother,0
turbulent,1
,0
,1
bad 18th worse,0
,1
stewart fake,1
,0
,1
bad bad bad bad bad cheesy,0
,1
horrible,1
philip,1
budget bad,0
,1
bad bad bad bad bad fake bad budget,0
friendship cheap,0
awful sucks 210,0
alexander stupid alexander,0
turd mins cardboard mins,0
,1
,1
,1
mindless bad bad,0
,0
plain,1
bad,0
worse worse worse bad garbage,0
bad,1
0 bad,0
awful bad,0
bad horrible cgi ripoff alfred,1
,0
stupid,1
ruth boring bad,1
,0
,1
michel zombies capturing cheesy,1
cheesy,1
,1
mindless wasting,0
,1
bad rubber,1
plain plain plain,1
awful bad,1
cgi holes cheesy,1
crap wasting junk,0
worse awful awful bad,0
,1
garbage,0
bad horrible bad ripped plain 110,0
pointless,1
,0
sucked bad bad,0
waste,0
awful laughable waste bad,0
bad,1
dumb bad awful stupid bad,0
eat,1
sucked stupid stupid stupid mindless,1
,1
boring,0
budget budget budget,1
costs,1
philip,1
,1
bad,0
bad bad rubber budget bad,0
meaningless,1
waste,1
,1
bad,1
horrible horrible bad unfunny stupid worse 0 0 0,0
,1
horrible bad suck bad awful awful bad bad bad,0
gonna awful bad stupid,0
cheesy meaningless pointless,0
,0
worse bad bad,0
,1
ghoulies bad ghoulies ghoulies ghoulies ghoulies budget,1
barbara hale,1
,1
worse cheesy bad worse,0
,1
pg13 bad holes,0
jonathan jonathan jonathan,1
alexander stupid worse stink awful dumb,0
bad,0
worse,1
,1
pointless,1
zombies holes suck,1
,1
bad fake,0
christie bad christie christie,1
,0
,1
bad atrocious junk,0
boring nonsensical budget,1
,1
laughable,0
,1
powell,1
pointless architect,0
bad alexander garbage,0
budget boring,1
boring stupid stupid boring,0
pointless,0
plain pointless,0
friendship awful,0
,1
bad,0
boring stink,0
worse,1
ripoff sucks bad budget 90 bad,0
90 bad bad,0
barbara stanwyck pile stanwyck,0
horrible fake sucked wasting crappy,0
,1
,1
bad dumb atrocious boring boring cheesy dumb bad budget,0
bad,1
,1
,1
,1
binoche fiennes illogical loyalty boring fiennes,1
laughable crappy crappy garbage,0
,1
wasting bad,0
,1
,1
waste costs,0
,1
bad cheesy 90,1
crap,1
alexander bad alexander bad alexander alexander,1
budget stewart albert,1
bad,1
barbara margaret rowlands,0
stewarts stewarts,1
errol flynn rathbone pointless,1
worse,0
laughable,0
stanwyck stanwyck,1
,1
bad bad bad worse,0
fooled stupid,0
awful eat crap,0
,1
,1
,1
frances laughable bad wasting,0
,1
bad pointless budget,0
,1
bad awful awful bad worse,0
fart,1
horrible,1
fake waste waste,0
boring pointless excuse,0
,1
,1
,1
waste stupid holes waste,0
lame stupid,0
budget bad,0
eat eat fastforward,1
,1
cheesy,0
stupid bad,1
,1
bad,0
,1
,1
bad bad bad bad bad bad poop bad stupid,1
,1
,1
bad,0
,0
filler capturing,0
gifted bad ruth,1
cheesy,0
budget,0
bad cheap,0
,0
barbara,1
,1
,1
,1
90,1
bad,1
,1
,0
awful horrible awful bad bad worse poorly,0
110 morons,0
horrible wasting,0
,0
,1
bad bad stupid meaningless meaningless,0
bad costs,0
myrna loy myrna loy junk worse,1
,1
dumb lame bad,0
bad,1
,0
budget,0
,1
,0
,0
boring horrible bad,0
,1
bad worse,0
,1
horrible,0
,1
,1
,1
,1
bad,1
sucks uwe bad crappy sucks gonna bad bad stupid gonna bad waste uwe,0
laura,1
plain,1
philip postwar,1
,1
,1
cheap,0
cheap barrel bad,0
bad worse plain awful,0
,1
horrible horrible worse,0
vibrant friendship vibrant,1
cheesy boring rupert,1
worse,0
,1
margaret margaret,1
cheap jonathan understated,0
,1
,1
bad mins,0
rathbone lionel watson,1
bad horrible,0
renting budget,0
,1
,0
budget fake bother,0
,1
,0
ticked painter cheap stupid dumb,1
stewart stewart stewart stewart albert stewart,1
eat mindless,1
,1
,1
awful,1
rubbish awful waste,0
worse bad,0
,1
,0
,1
plain,1
bad bad awful bad horrible worse bad steaming pile,0
worse unfunny worse stupid horrible stupid awful mins,0
budget meaningless budget,0
bad bad bad bad,0
plain waste,0
bad,0
,1
awful plain budget bad sucked gonna,0
,0
sheridan 110,0
boring boring boring,0
,1
,1
,1
dumb,0
,1
poorly garbage,0
,0
lame,0
unwatchable stupid,0
budget,0
cheap junk waste,0
michel,1
bad garbage stupid boring rubbish,0
boring cgi bad bad,0
,1
barbara bad,1
lame bad garbage garbage lame holes meaningless unfunny 90 boring,0
,1
,1
corn,0
,0
cheesy pointless lame stupid waste renting wasting,0
,1
awful,0
costs,0
,1
bad bad bad bad bad eat,0
90,0
critters bad,0
,1
,1
stupid,0
toilet boring,1
rupert rupert rupert rupert,1
bad,1
budget,0
bad,0
,1
,0
bad wasting,0
,1
,1
stink victoria budget,0
bother cheesy wasting worse snowballs snowballs junk cheap,0
awful,0
excuse budget,0
bad worse,0
alfred,0
postwar,0
bad,0
awful,0
cheap,1
bad bad bad,0
stupid ripped ripped,1
everett excuse,1
stupid,1
irene,1
kidding 90,0
,1
cheap filler budget budget bad,1
,0
budget,0
,1
bad,0
horrible margaret margaret junk worse barbara margaret fake horrible awful boring waste,0
bad bad ugh,1
,1
junk,0
,1
budget 90,0
unwatchable bad,0
,0
,1
bad bad sucks,1
stupid,0
cheap,1
sucks turd,0
,0
bother,0
capturing,1
philip philip budget,1
,1
,0
amateurish crap worse laughable amateurish garbage bad,0
loyalty loyalty loyalty,1
boring suck,0
,1
,1
,0
,0
,1
cheesy zombies bad,0
poorly worse horrible pointless poorly,0
,0
capturing,1
bother worse excuse excuse stupid,0
,1
budget,0
,1
cheap,1
,1
dumb,0
bad bad,0
awful cheesy horrible sucks,0
boring,0
gonna,1
bad budget,0
,1
amateurish plain stupid awful waste,0
,1
horrible bad poorly,1
bad,0
,1
bad,1
alexander,1
,1
bad,1
incoherent unoriginal 90,0
,1
,1
laughably bad awful,0
,1
,1
budget vulnerability,1
bad,0
excuse worse pointless atrocious barbara plain stupid bad,0
,0
poorly 18th bad poorly plain bad,0
,0
,1
,0
,1
,1
understated,1
bad sucks stupid,0
bad,0
waste,1
,1
,1
,1
bad horrible amateurish worse cringing,0
,0
bad,0
alexander bad,0
alfred youthful stanwyck youthful,1
barrel,0
budget sucks,0
,0
friendship,1
pile,0
,1
dumb dumb,1
bad horrible waste,0
cary,0
bad waste,0
bad budget laughably bad,0
,0
bad bad bad bad bad awful,0
awful awful boring stupid lame crap awful atrocious horrible horrible laughably cheap laughable garbage bad,0
sucked bad horrible,0
budget,0
ripoff,1
bad stupid cheap,0
barbara,1
,1
pathetic powell,0
bad,1
bad,0
,1
,1
,0
contribution,1
stupid worse incoherent worse,0
fooled,1
sucked budget waste,0
poorly,1
budget bad bad cheesy crap fake,0
poorly,1
awful,0
bad,1
budget cheesy horrible cardboard dumb poorly,0
budget meaningless bad,0
gonna,0
waste,0
junk,1
,0
,1
,1
,1
,1
,1
,1
christie philip,1
awful crap boring laughable bother,0
,1
horrible bad bad pointless,0
,1
portrait,1
,1
bad bad,1
garbage bad waste,0
budget budget budget cheap,1
bad bad,0
sucked worse,0
,1
plain,1
,0
,0
,1
laughable waste,0
,1
,1
,1
lame eaten,1
,1
pathetic bad lame awful bad awful,0
awful,0
,0
barbara,1
bad,0
bad bad waste bad bad bad,0
,1
,1
pathetic bad awful bad awful awful awful,0
waste plain awful,0
horrible,0
,0
,1
friendship,1
stewart unfunny suck,0
,1
,1
,0
excuse fooled,0
crap bad,1
worse sucked fake pointless zombies bad zombies 110,0
bad watson rupert everett,0
friendship,1
stupid incoherent pointless bad cheap garbage bad bad,0
90,0
bad,0
,1
vera vera vera vera vera,1
,0
cgi,1
poorly lame lame,0
bad barbara,1
bad rubbish,1
bad,1
budget,1
horrible,0
waste cheesy bad bad,0
unimaginative sucks stupid sucks budget,0
,1
bad bad ripped bad atrocious horrible laughable crappy,0
horrible bad poorly,0
cheap cheesy boring cheesy,0
boring cheap boring bad crap,0
bad horrible bad bad,0
awful,0
sucked,0
rita poorly garbage waste,0
leung,1
poorly laughable bad unwatchable,0
portrait portrait,1
poorly alexander budget alexander alexander,0
,0
poorly bad bad renting eat,1
,1
friendship,1
worse,0
,1
,1
bad stupid crap bad bad bad,0
du bad,1
awful atrocious holes cheesy bad garbage,0
bad,0
boring bad,0
,1
excuse,1
worse boring,0
bad,1
budget budget,0
crappy crap,0
,1
bother,1
bother alfred,0
awful awful awful awful lame laughable,0
,1
waste,0
,1
,1
dumb illogical illogical,0
,0
bad sucks,0
awful lame,0
bad,0
stewart ava cary stewart ava stewart,1
bergen,1
ripoff boring crap crap,1
suck,0
,1
bad,1
,1
junk bad crappy,0
holes cgi cgi budget,0
unoriginal bad bad awful bad worse bad fake gonna bad stupid,0
barbara barbara stewart,1
,0
stupid,1
waste,0
,0
sucks critters,1
,1
worse awful crappy,0
bother,0
lame,1
crap budget kidding horrible boring,0
,0
awful worse worse,0
awful bad,0
greenstreet bad,1
,0
,0
,0
garbage awful crappy bad,0
poorly nonsensical bad bad bad bad bad ripped bad bad cheap budget cheap bad bad bad,0
,1
,0
boring,0
poorly budget,0
rathbone watson rathbone watson watson rathbone,1
crap bad bad,0
worse budget,0
laughable excuse,0
,1
,1
excuse,1
budget junk crap crappy,0
bad bad wasting,0
filler,0
waste,0
,0
horrible horrible,0
worse,1
worse toilet,0
,1
,1
bad fake bad bad fake holes,0
90,1
barbara boring,1
unwatchable waste 110,0
,1
boring,1
albert albert boring 90 budget waste,0
fooled stupid stupid sucked,0
bad bad bad bad sucks sucks 210,0
boring,0
fake fake zombies awful fake laughably cheesy fake pile,0
bad bad,0
bad 0,1
bad bad filler budget unimaginative,0
rita rita stupid stupid dumb fake rita bad dumb bad,0
,1
,0
cheap,0
stanwyck,1
powell powell powell,1
,1
,0
,1
,1
,1
irene,1
plain bad budget fake lame lame excuse bother,0
cheap budget,1
fooled lame,0
,1
awful,0
patriarch plain stupid,0
bad,0
margaret,0
painter rubbish plain,1
christy,1
,1
budget,1
waste,0
,1
philip bad,1
worse bad,0
jacques 18th jacques,1
,1
,0
portrait,1
crap excuse,1
boring,0
bother stupid stupid,0
,1
junk horrible philip stupid,0
bad boring holes stupid crap 90 sucks,0
boring zombies zombies,0
,1
,1
bad,0
,1
horrible,0
,1
,0
awful horrible,1
,1
bad stink garbage stupid bad,0
gonna suck bad,0
horrible poorly,0
bad,0
,1
,0
,1
unfunny suck,0
,1
,1
irene irene irene,0
,1
,1
,1
bad bad bad bad bad bad,0
ripped waste holes,0
cheesy holes,0
friendship,1
,0
captures bad,1
,1
irene alexander budget,1
worse dumb waste,0
boring,0
christie christie,1
,0
,1
bergen,1
gifted,0
stupid stupid stupid bad,1
stupid,0
boring dumb pointless crap crap,0
cheesy cheap,0
captures,0
costs,0
bad waste,0
,1
bad ghoulies ghoulies bad garbage bad bad bad,0
bad boring,0
,1
,1
bad melvyn,0
,1
suck worse ripoff lame bad suck laughable,0
stupid,0
waste bad,0
plain,1
,0
,1
,0
bad,0
bad bad boring boring,1
alfred stewart stewart stewart,1
eat lame holes worse,0
awful 110,1
unoriginal garbage budget,1
pathetic,1
bad lame,1
,0
sucked,1
bad pathetic sucks sucks,0
horrible snakes cgi snakes lame eaten,1
sht sht,1
garbage 110,0
,1
bad gonna,1
alexander,0
irene irene,0
,1
budget budget,1
friendship,1
,1
friendship,0
holes holes,1
,1
bad,1
laughable,1
unfunny unfunny stupid horrible worse waste budget,0
,1
bad boring bad bad fake horrible boring,0
,1
bad awful worse bad bad,0
,1
,1
bad,1
newman newman fake,0
bergen understated,1
,1
horrible,0
,1
bin sucked,0
garbage stupid pathetic bad,0
stupid excuse,0
awful cheesy bad cheap bad,0
bad fake bad,0
,1
cheap,1
,1
waste bad bad awful,0
boring horrible pointless,1
,1
garbage dumb boring plain bad,0
poorly bad,0
incoherent ripoff cardboard,0
,0
,1
,0
bad pathetic,0
,0
frances budget bad,0
,1
,1
,1
waste bad poorly costs,0
,1
jagger bad,1
110,1
,1
bad,1
bad,0
ticked bother stupid horrible,1
fart rita fart,1
bad,0
,1
,1
,1
poorly lame,0
awful horrible horrible,0
,1
,1
michel laughable,0
,1
gershwin,1
jonathan,1
bad bad,0
bad,0
,0
captures,1
,1
,1
,1
,1
,1
davenport budget,0
dumb renting,1
bad,1
,1
bad,0
costs,1
bad ripped,0
bad waste,1
bother vomit awful,0
mindless pile bad stupid bad stupid rubber bad bad bad bad,0
bad zombies,0
,1
poorly boring bad waste,0
bad budget,0
rubber,1
,1
bad,1
,1
,1
sucked,1
dumb,1
bad crap suck toilet toilet toilet,1
,1
cheesy pointless,1
,0
,1
,1
playwright,1
budget,1
portrait,1
,0
budget budget stupid budget,0
worse,1
,1
,1
,1
alfre woodard bother,0
captures,1
,1
,0
horrible,1
poorly,0
boring critters ripoff boring bad,0
awful stupid boring awful awful boring bad bad awful,0
,1
waste waste,0
ronald bad,0
bad,1
,1
,1
,1
bad cheesy bad,0
dumb gonna gonna,0
stupid bad,0
,1
horrible horrible,1
eat,1
poorly 90 wasting,0
garbage garbage garbage bad,0
pointless,1
,1
dumb dumb garbage,1
stupid horrible,1
,1
excuse eaten waste pointless excuse,0
,0
frances,1
,1
,0
awful costs plain awful bad,1
,0
,1
horrible waste worse renting,0
bad toilet,0
90 friendship,1
albert,1
bother,0
,0
0 philip costs,0
flynn flynns boring bad bad flynn,0
awful fake fake horrible bad crap,0
dumb,0
worse waste,0
powell,1
rubbish,1
costs,1
boring pathetic,0
stanwyck,1
bad,1
barrel fake budget,1
,1
,1
pathetic,0
,1
,1
boring,1
ghoulies ghoulies ghoulies bad jonathan jonathan ghoulies ghoulies ghoulies ghoulies,1
,1
bad,0
bad bad crap waste awful 110,0
,0
bad awful wasting,0
friendship rupert plain laura rupert laura,1
bad horrible,0
,1
friendship,1
fake budget cheap awful,1
horrible waste,0
,1
suck plain awful bad,0
,1
boring,1
,1
,0
waste horrible horrible bad bad stupid awful pointless bother waste bad 0,0
cheap bother christie,1
,0
barrel,0
waste,0
bad,0
,1
bad,1
,1
pioneer boring,1
,1
,0
,0
,1
budget,1
,1
bad laughable powell bad powell powell powell,0
boring boring plain,0
,1
fooled,0
,1
,1
cgi budget,0
,0
,0
,1
boring,1
budget rubbish 90,0
pathetic bad lame gonna,0
,1
,0
poorly,1
bad crap,1
,0
poorly,1
bad dumb,0
boring,1
,1
fake olympia,1
fake waste,0
rubber atrocious bad,0
boring,1
plain worse worse,1
worse bad pg13,0
dumber waste worse,0
bad budget,1
budget budget,1
,0
,1
bad gena rowlands,1
architect budget,1
holes,0
budget plain awful bad lame kidding,0
ripoff,0
,0
boring,0
sucks,0
,1
horrible stupid stupid lame excuse,0
bad,1
errol,1
rathbone bad plain bad rathbone,0
,1
,1
cheap,1
stewart stewarts,1
bad bad,0
,1
excuse,1
garbage bad,0
,1
awful,0
budget,0
bad incoherent,0
bad corn,1
cheap jonathan corn,0
,1
,0
,1
worse holes,0
corn budget,0
cheap cheesy rubber bother,0
rubbish stupid,1
,0
,1
fooled toilet pathetic pointless pathetic worse,0
,1
bad costs,0
captures,0
,0
,1
,1
bad stupid,0
amateurish bad worse philip,0
,1
,1
jonathan suck suck bad,0
bad,0
laughably cheesy,1
stupid bad bad,0
sucked carole lombard boring lombard,0
,0
,1
eaten newman,0
,0
stupid,0
worse,0
elegance,1
waste contribution,0
horrible budget,1
,1
critters budget costs bad critters worse critters lame,0
,0
boring,1
,1
suck sucked uwe renting stupid zombies uwe,0
,1
amateurish cheap,0
,1
waste boring,0
bad bad bad cheesy,0
cgi,0
stupid cardboard dumb dumber,0
lame worse awful plain worse cheesy awful cheesy,0
dumb stupid,0
friendship,1
jonathan,0
,0
excuse 0 stupid awful rubbish,0
bother,1
,0
cheesy bad bad,0
,0
rupert everett,1
,0
capturing,1
stupid unimaginative plain northam boring,0
210,0
mins pg13,1
laura,1
suck fiennes poorly,0
,0
franz,0
awful,1
,0
,1
bad bad dung,0
vibrant,0
stupid,0
,1
mutual liu liu friendship,1
stewart,1
awful horrible,1
stupid,0
,1
budget cheesy,1
bad bad,1
,0
bad,0
worse horrible,1
poorly,0
bad 90 eat lame cheap bad bad 210,0
,1
bad stupid,1
crap,0
horrible stupid,0
210,0
bad crappy,0
bad,1
,1
otto,1
plain stupid mindless,0
,1
cheap bad,0
worse awful,1
,1
,0
budget worse pile pile bad 210,0
,0
cheesy worse cheesy cheesy cheesy,0
,0
frances frances,1
,0
captures capturing,1
boring stupid waste bad awful,0
,0
,1
,1
eat,1
,1
eat worse,0
horrible,0
stewart cardboard bad lame,0
,0
waste bother bad,0
mutual,1
,1
,1
budget waste boring,0
bad,0
bad bad bad bad bad crap gonna gaping,0
painter painter capturing,1
ripped bad,1
renting,0
,1
bad bad bad bad,1
,1
,1
bad understated worse bad,1
budget horrible excuse poorly,0
bad,0
bad boring stupid bad plain awful waste,0
excuse,0
suck horrible laughable horrible pathetic stupid awful laughable fake cheesy,0
bad bad bad awful bad crap,0
,1
poorly bad,0
bad,1
bad,0
bad bad cgi bad bad bad,0
,0
,1
unfunny bad bad bad unfunny worse horrible bad wasting garbage,0
bad bad bad plain bad,0
bother,0
,1
everett rupert everett,1
,1
,0
boring bin,1
,1
budget bad,1
bad cgi,1
,1
awful ugh stupid stupid,0
,0
stupid waste holes,0
bad worse lame holes worse bad bad worse bad,0
bad worse snowballs cheesy,0
unoriginal,1
awful,0
pathetic toilet,0
,1
nonsensical cheesy,0
cheesy,1
bad,1
plain,0
boring bad,0
boring laughable stupid 0 bad bad bad budget boring horrible bad bad garbage 90 junk bad horrible waste costs,0
,1
,1
,1
myrna loy loy,1
,1
,1
,1
stupid plain holes budget stupid,0
errol flynn custer custer custer bad flynn havilland,1
waste,0
,1
,0
boring budget boring,0
,1
cheap bad budget cheap horrible fake ugh bad garbage,0
bad horrible horrible bad bad,0
,1
awful bad bad,1
sucked crap,0
bad boring,0
worse 90 ripoff cheesy,0
,1
,1
dumb stupid,1
ably jonathan,1
,1
,1
bad awful,1
cheap junk,1
,1
90,0
crappy bad ripoff bad pathetic crap bad cheap crappy stupid bad bad bad crap bad,0
garbage,0
bad bad,0
obrien rockne rockne bad captures ronald rockne albert,1
stewart barbara stanwyck greenstreet stanwyck barbara stanwyck cheap reginald stanwyck fake stanwyck,1
,1
ticked stupid lame pathetic boring,0
,1
obrien,0
,1
,0
,1
renting,1
painter bad,0
bad bad bad,0
bad horrible pathetic bad,0
boring boring,0
cheap bad bad irene,0
,1
,1
,1
ruth laura,1
bad,0
,0
,1
,1
gonna gonna,1
budget budget,0
lame,0
barbara,1
bad,0
,0
excuse,0
worse eat stupid,1
budget,1
,1
bad,0
,1
dumb,1
kidding bother plain,0
,1
,0
,0
stewart stewarts stewart stewart,0
boring costs,0
,1
budget bad budget budget,1
,1
bad crap,0
,0
,0
,0
boring rubbish rita,0
ugh,0
,1
eat,1
,1
turd bad plain,0
plain,1
,1
,1
,0
,1
,1
bad wasting boring,1
,1
horrible horrible,0
boring poorly stupid boring plain dumb lame gonna awful awful bad,0
,1
,0
,0
cheap,1
dumb,1
,0
,1
boring pointless boring bad pathetic pointless fake friendship pathetic sucks excuse costs,0
budget budget,1
,1
,1
,1
,1
bad,0
bettany,1
barbara,1
bad,0
bad bad amateurish bad atrocious,0
awful bad bad,0
barrel waste,0
bad,1
awful dumb waste,0
,1
fastforward,1
philip worse,1
bad margaret,1
,0
,0
,1
,1
awful boring awful waste,0
boring boring,1
waste,0
plain,0
liu liu excuse liu liu,1
,1
,1
unoriginal,0
bad,0
boring pointless laughable,0
,0
laughable costs,0
jonathan bad,1
